index,taxon,lat,lon,value,unit,dataset,datetime,subset,taxons
60120,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2017-05-02 11:40:00,val,[0. 0. 0. 0. 0. 0.]
41260,Alexandrium minutum,42.8727865115,3.0143685963,600.0,Nombre par litre,MED,2017-05-02 12:00:00,train,[  0.   0.   0.   0. 600.   0.]
58229,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-05-02 12:30:00,val,[0. 0. 0. 0. 0. 0.]
45496,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-05-02 12:45:00,train,[0. 0. 0. 0. 0. 0.]
57780,Chaetoceros,43.457109,4.494486,34000.0,Nombre par litre,MED,2017-05-02 14:30:00,test,[    0.     0. 34000.     0.     0.     0.]
50748,Alexandrium minutum,43.434851,3.664119,0.0,Nombre par litre,MED,2017-05-03 09:15:00,train,[    0.     0.     0.     0.     0. 56700.]
53938,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-05-03 09:35:00,train,[0. 0. 0. 0. 0. 0.]
52225,Alexandrium minutum,43.36461,3.55394,0.0,Nombre par litre,MED,2017-05-03 11:55:00,train,[0. 0. 0. 0. 0. 0.]
45499,Alexandrium minutum,43.106517,3.106733,500.0,Nombre par litre,MED,2017-05-09 07:30:00,train,[100.   0.   0.   0. 500.   0.]
39835,Alexandrium minutum,43.1327114871,3.1376861731,200.0,Nombre par litre,MED,2017-05-09 07:45:00,train,[300.   0.   0.   0. 200. 300.]
44532,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-05-09 08:40:00,train,[0. 0. 0. 0. 0. 0.]
47590,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-05-09 09:30:00,test,[    0.     0.     0.     0.     0. 28500.]
46455,Chaetoceros,43.3892333,3.7006861111,75800.0,Nombre par litre,MED,2017-05-09 09:40:00,test,[    0.     0. 75800.     0.     0. 53600.]
58877,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-05-09 10:00:00,test,[   0.    0.    0.    0.    0. 1700.]
53941,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-05-09 10:15:00,train,[    0.     0.     0.     0.     0. 16000.]
50751,Chaetoceros,43.434851,3.664119,11500.0,Nombre par litre,MED,2017-05-09 10:30:00,train,[  300.     0. 11500.     0.     0. 10100.]
49281,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-05-09 10:30:00,test,[    0.     0.     0.     0.     0. 21000.]
56017,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-05-09 10:50:00,test,[   0.    0.    0.    0.    0. 9400.]
38788,Pseudo-nitzschia,42.874567,3.057233,3300.0,Nombre par litre,MED,2017-05-09 11:15:00,train,[   0.    0.    0.    0.    0. 3300.]
61506,Chaetoceros,42.128462,9.524738,7500.0,Nombre par litre,MED,2017-05-09 11:30:00,val,[   0.    0. 7500.    0.    0.    0.]
54802,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-05-09 11:30:00,test,[0. 0. 0. 0. 0. 0.]
42615,Alexandrium minutum,42.8851203029,3.0348687607,200.0,Nombre par litre,MED,2017-05-09 11:40:00,train,[  0.   0.   0.   0. 200.   0.]
41263,Alexandrium minutum,42.8727865115,3.0143685963,400.0,Nombre par litre,MED,2017-05-09 11:50:00,train,[    0.     0. 12000.     0.   400.     0.]
57291,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-05-09 11:55:00,test,[ 100.    0.    0.    0.    0. 5900.]
48598,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-05-09 14:05:00,train,[0. 0. 0. 0. 0. 0.]
57294,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-05-15 09:30:00,test,[ 400.    0.    0.    0.    0. 6700.]
53944,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-05-15 09:30:00,train,[15900.     0.     0.     0.     0.  2900.]
50754,Alexandrium minutum,43.434851,3.664119,0.0,Nombre par litre,MED,2017-05-15 09:35:00,train,[  100.     0.     0.     0.     0. 45600.]
59360,Alexandrium minutum,43.37678,4.88429,200.0,Nombre par litre,MED,2017-05-15 10:00:00,val,[     0.      0. 197600.      0.    200.      0.]
41265,Alexandrium minutum,42.8727865115,3.0143685963,300.0,Nombre par litre,MED,2017-05-15 10:40:00,train,[  0.   0.   0.   0. 300. 500.]
45502,Alexandrium minutum,43.106517,3.106733,3800.0,Nombre par litre,MED,2017-05-15 11:00:00,train,[ 200.    0.    0.    0. 3800.    0.]
52228,Alexandrium minutum,43.36461,3.55394,0.0,Nombre par litre,MED,2017-05-15 11:10:00,train,[ 400.    0.    0.    0.    0. 1000.]
39838,Alexandrium minutum,43.1327114871,3.1376861731,0.0,Nombre par litre,MED,2017-05-15 11:30:00,train,[0. 0. 0. 0. 0. 0.]
42618,Alexandrium minutum,42.8851203029,3.0348687607,500.0,Nombre par litre,MED,2017-05-15 12:00:00,train,[  0.   0.   0.   0. 500. 600.]
58230,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-05-15 12:00:00,val,[0. 0. 0. 0. 0. 0.]
57781,Chaetoceros,43.457109,4.494486,230200.0,Nombre par litre,MED,2017-05-15 14:00:00,test,[1.000e+02 0.000e+00 2.302e+05 0.000e+00 0.000e+00 0.000e+00]
60451,Chaetoceros,43.0789992381,5.9546673528,63300.0,Nombre par litre,MED,2017-05-16 11:00:00,val,[    0.     0. 63300.     0.     0.     0.]
60121,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2017-05-16 11:30:00,val,[0. 0. 0. 0. 0. 0.]
44535,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-05-22 09:40:00,train,[ 100.    0.    0.    0.    0. 4800.]
59362,Alexandrium minutum,43.37678,4.88429,200.0,Nombre par litre,MED,2017-05-22 10:15:00,val,[  0.   0.   0.   0. 200.   0.]
46457,Chaetoceros,43.3892333,3.7006861111,1500.0,Nombre par litre,MED,2017-05-22 10:25:00,test,[    0.     0.  1500.     0.     0. 26800.]
60608,Dinophysis,43.0148322181,6.4196678298,0.0,Nombre par litre,MED,2017-05-22 10:50:00,val,[0. 0. 0. 0. 0. 0.]
38789,Pseudo-nitzschia,42.874567,3.057233,3200.0,Nombre par litre,MED,2017-05-22 11:00:00,train,[   0.    0.    0.    0.    0. 3200.]
53947,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-05-22 11:05:00,train,[ 1800.     0.     0.     0.     0. 52800.]
45505,Alexandrium minutum,43.106517,3.106733,1300.0,Nombre par litre,MED,2017-05-22 11:10:00,train,[ 100.    0.    0.    0. 1300.    0.]
50757,Chaetoceros,43.434851,3.664119,3100.0,Nombre par litre,MED,2017-05-22 11:15:00,train,[  200.     0.  3100.     0.     0. 50000.]
42621,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2017-05-22 11:20:00,train,[0. 0. 0. 0. 0. 0.]
41268,Pseudo-nitzschia,42.8727865115,3.0143685963,3300.0,Nombre par litre,MED,2017-05-22 11:25:00,train,[   0.    0.    0.    0.    0. 3300.]
61507,Chaetoceros,42.128462,9.524738,400.0,Nombre par litre,MED,2017-05-22 11:30:00,val,[  0.   0. 400.   0.   0.   0.]
52231,Chaetoceros,43.36461,3.55394,25000.0,Nombre par litre,MED,2017-05-22 12:55:00,train,[  800.     0. 25000.     0.     0.  4800.]
39841,Alexandrium minutum,43.1327114871,3.1376861731,500.0,Nombre par litre,MED,2017-05-22 13:00:00,train,[300.   0.   0.   0. 500.   0.]
57783,Dinophysis,43.457109,4.494486,2400.0,Nombre par litre,MED,2017-05-22 13:30:00,test,[   0.    0.    0. 2400.    0.    0.]
48601,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-05-22 13:50:00,train,[    0.     0.     0.     0.     0. 42600.]
57297,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-05-22 14:55:00,test,[400.   0.   0.   0.   0. 800.]
47593,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-05-23 09:50:00,test,[    0.     0.     0.     0.     0. 43600.]
58880,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-05-23 10:30:00,test,[  0.   0.   0.   0.   0. 500.]
49284,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-05-23 10:40:00,test,[1400.    0.    0.    0.    0. 4800.]
56020,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-05-23 11:15:00,test,[100.   0.   0.   0.   0. 900.]
54805,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-05-23 11:45:00,test,[3000.    0.    0.    0.    0. 2300.]
56023,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-05-29 08:40:00,test,[ 500.    0.    0.    0.    0. 1600.]
54808,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-05-29 09:30:00,test,[4700.    0.    0.    0.    0. 1700.]
47596,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-05-29 09:35:00,test,[ 2600.     0.     0.     0.     0. 32600.]
44538,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-05-29 09:55:00,train,[0. 0. 0. 0. 0. 0.]
60452,Chaetoceros,43.0789992381,5.9546673528,25500.0,Nombre par litre,MED,2017-05-29 10:10:00,val,[    0.     0. 25500.     0.     0.     0.]
46459,Alexandrium minutum,43.3892333,3.7006861111,0.0,Nombre par litre,MED,2017-05-29 10:20:00,test,[   0.    0.    0.    0.    0. 3800.]
53950,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-05-29 10:20:00,train,[ 1700.     0.     0.     0.     0. 36000.]
60122,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2017-05-29 10:25:00,val,[0. 0. 0. 0. 0. 0.]
50760,Alexandrium minutum,43.434851,3.664119,0.0,Nombre par litre,MED,2017-05-29 10:25:00,train,[1.1e+03 0.0e+00 0.0e+00 0.0e+00 0.0e+00 1.5e+06]
59363,Chaetoceros,43.37678,4.88429,819000.0,Nombre par litre,MED,2017-05-29 10:30:00,val,[     0.      0. 819000.      0.      0.      0.]
42624,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2017-05-29 11:05:00,train,[  100.     0.     0.     0.     0. 10100.]
41269,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2017-05-29 11:20:00,train,[  300.     0.     0.     0.     0. 20800.]
58231,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-05-29 11:30:00,val,[0. 0. 0. 0. 0. 0.]
49287,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-05-29 12:15:00,test,[    0.     0.     0.     0.     0. 13800.]
45508,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-05-29 13:30:00,train,[   0.    0.    0.    0.    0. 1200.]
57784,Alexandrium minutum,43.457109,4.494486,400.0,Nombre par litre,MED,2017-05-29 13:30:00,test,[3.e+02 0.e+00 3.e+06 0.e+00 4.e+02 0.e+00]
39844,Alexandrium minutum,43.1327114871,3.1376861731,100.0,Nombre par litre,MED,2017-05-29 14:20:00,train,[ 200.    0.    0.    0.  100. 1300.]
57300,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-05-29 14:30:00,test,[1000.    0.    0.    0.    0.    0.]
48604,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-05-29 14:40:00,train,[0. 0. 0. 0. 0. 0.]
52234,Alexandrium minutum,43.36461,3.55394,0.0,Nombre par litre,MED,2017-05-29 14:40:00,train,[0. 0. 0. 0. 0. 0.]
60765,Dinophysis acuminata,43.6840118704,7.3156061302,100.0,Nombre par litre,MED,2017-05-30 08:00:00,val,[100. 200.   0.   0.   0.   0.]
47599,Alexandrium minutum,43.498852,4.11534,100.0,Nombre par litre,MED,2017-06-05 08:45:00,test,[1300.    0.    0.    0.  100. 6000.]
49290,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-06-05 10:00:00,test,[1300.    0.    0.    0.    0. 1700.]
57303,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-06-05 11:40:00,test,[ 100.    0.    0.    0.    0. 1000.]
56026,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-06-06 08:30:00,test,[   0.    0.    0.    0.    0. 2300.]
61508,Chaetoceros,42.128462,9.524738,15500.0,Nombre par litre,MED,2017-06-06 10:15:00,val,[    0.   200. 15500.     0.     0.     0.]
46462,Chaetoceros,43.3892333,3.7006861111,8000.0,Nombre par litre,MED,2017-06-06 10:25:00,test,[    0.     0.  8000.     0.     0. 16600.]
54811,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-06-06 11:00:00,test,[300.   0.   0.   0.   0.   0.]
52237,Dinophysis acuminata,43.36461,3.55394,100.0,Nombre par litre,MED,2017-06-06 11:10:00,train,[100.   0.   0.   0.   0.   0.]
53953,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-06-06 11:45:00,train,[100.   0.   0.   0.   0.   0.]
50763,Chaetoceros,43.434851,3.664119,6200.0,Nombre par litre,MED,2017-06-06 11:55:00,train,[ 300.    0. 6200.    0.    0.    0.]
57787,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2017-06-06 12:20:00,test,[0. 0. 0. 0. 0. 0.]
39847,Alexandrium minutum,43.1327114871,3.1376861731,0.0,Nombre par litre,MED,2017-06-06 14:30:00,train,[ 100.    0.    0.    0.    0. 5300.]
45511,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-06-06 14:40:00,train,[   0.    0.    0.    0.    0. 2800.]
58883,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-06-06 18:05:00,test,[ 100.    0.    0.    0.    0. 1200.]
44541,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-06-07 09:25:00,train,[0. 0. 0. 0. 0. 0.]
48607,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-06-07 11:05:00,train,[    0.     0.     0.     0.     0. 48300.]
47602,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-06-12 09:40:00,test,[0. 0. 0. 0. 0. 0.]
54814,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-06-12 09:45:00,test,[100.   0.   0.   0.   0.   0.]
58886,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-06-12 09:55:00,test,[   0.    0.    0.    0.    0. 3700.]
59364,Chaetoceros,43.37678,4.88429,262000.0,Nombre par litre,MED,2017-06-12 10:00:00,val,[     0.      0. 262000.      0.      0.      0.]
53956,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-06-12 10:10:00,train,[0. 0. 0. 0. 0. 0.]
50765,Alexandrium minutum,43.434851,3.664119,0.0,Nombre par litre,MED,2017-06-12 10:20:00,train,[   0.    0.    0.    0.    0. 2000.]
56029,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-06-12 10:35:00,test,[300.   0.   0.   0.   0.   0.]
38790,Pseudo-nitzschia,42.874567,3.057233,8300.0,Nombre par litre,MED,2017-06-12 11:00:00,train,[   0.    0.    0.    0.    0. 8300.]
60123,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2017-06-12 11:00:00,val,[0. 0. 0. 0. 0. 0.]
42627,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2017-06-12 11:20:00,train,[200.   0.   0.   0.   0.   0.]
58232,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-06-12 11:30:00,val,[0. 0. 0. 0. 0. 0.]
57306,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-06-12 11:30:00,test,[  0.   0.   0.   0.   0. 800.]
41272,Alexandrium minutum,42.8727865115,3.0143685963,100.0,Nombre par litre,MED,2017-06-12 12:00:00,train,[ 200.    0. 2100.    0.  100.    0.]
52238,Alexandrium minutum,43.36461,3.55394,0.0,Nombre par litre,MED,2017-06-12 12:05:00,train,[0. 0. 0. 0. 0. 0.]
49293,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-06-12 12:40:00,test,[900.   0.   0.   0.   0. 700.]
39850,Alexandrium minutum,43.1327114871,3.1376861731,600.0,Nombre par litre,MED,2017-06-12 12:45:00,train,[  300.     0.     0.     0.   600. 13500.]
60453,Karenia mikimotoi,43.0789992381,5.9546673528,200.0,Nombre par litre,MED,2017-06-12 14:00:00,val,[  0. 200.   0.   0.   0.   0.]
57788,Alexandrium minutum,43.457109,4.494486,200.0,Nombre par litre,MED,2017-06-12 14:30:00,test,[ 1200.   700. 15000.     0.   200.     0.]
60767,Chaetoceros,43.6840118704,7.3156061302,10600.0,Nombre par litre,MED,2017-06-14 08:41:00,val,[    0.     0. 10600.     0.     0.     0.]
57309,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-06-19 09:15:00,test,[0. 0. 0. 0. 0. 0.]
53959,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-06-19 09:15:00,train,[0. 0. 0. 0. 0. 0.]
50768,Chaetoceros,43.434851,3.664119,103300.0,Nombre par litre,MED,2017-06-19 09:25:00,train,[     0.      0. 103300.      0.      0.   1000.]
46464,Alexandrium minutum,43.3892333,3.7006861111,100.0,Nombre par litre,MED,2017-06-19 09:40:00,test,[    0.     0. 55500.     0.   100.  7600.]
59365,Dinophysis,43.37678,4.88429,100.0,Nombre par litre,MED,2017-06-19 10:30:00,val,[  0.   0.   0. 100.   0.   0.]
54817,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-06-19 10:30:00,test,[3800.    0.    0.    0.    0.  800.]
56032,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-06-19 10:30:00,test,[0. 0. 0. 0. 0. 0.]
47605,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-06-19 10:35:00,test,[  0.   0.   0.   0.   0. 300.]
58889,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-06-19 11:25:00,test,[100.   0.   0.   0.   0.   0.]
41275,Alexandrium minutum,42.8727865115,3.0143685963,700.0,Nombre par litre,MED,2017-06-19 11:30:00,train,[  0.   0.   0.   0. 700. 700.]
52241,Chaetoceros,43.36461,3.55394,52300.0,Nombre par litre,MED,2017-06-19 11:30:00,train,[    0.     0. 52300.     0.     0.   600.]
61510,Chaetoceros,42.128462,9.524738,14100.0,Nombre par litre,MED,2017-06-19 11:45:00,val,[    0.   700. 14100.     0.     0.     0.]
42630,Alexandrium minutum,42.8851203029,3.0348687607,100.0,Nombre par litre,MED,2017-06-19 12:00:00,train,[100.   0.   0.   0. 100.   0.]
44544,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-06-19 12:00:00,train,[0. 0. 0. 0. 0. 0.]
45514,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-06-19 13:20:00,train,[0. 0. 0. 0. 0. 0.]
48610,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-06-19 14:35:00,train,[ 100.    0.    0.    0.    0. 2200.]
49296,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-06-19 14:40:00,test,[0. 0. 0. 0. 0. 0.]
39853,Alexandrium minutum,43.1327114871,3.1376861731,0.0,Nombre par litre,MED,2017-06-19 14:45:00,train,[1.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.356e+05]
47608,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-06-26 08:20:00,test,[   0.    0.    0.    0.    0. 1500.]
53962,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-06-26 09:10:00,train,[0. 0. 0. 0. 0. 0.]
58892,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-06-26 09:20:00,test,[   0.    0.    0.    0.    0. 4800.]
50770,Alexandrium minutum,43.434851,3.664119,0.0,Nombre par litre,MED,2017-06-26 09:25:00,train,[0. 0. 0. 0. 0. 0.]
54820,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-06-26 09:45:00,test,[800.   0.   0.   0.   0.   0.]
59366,Chaetoceros,43.37678,4.88429,436600.0,Nombre par litre,MED,2017-06-26 10:00:00,val,[0.000e+00 2.000e+02 4.366e+05 0.000e+00 0.000e+00 0.000e+00]
52243,Alexandrium minutum,43.36461,3.55394,0.0,Nombre par litre,MED,2017-06-26 10:50:00,train,[0. 0. 0. 0. 0. 0.]
49299,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-06-26 10:55:00,test,[0. 0. 0. 0. 0. 0.]
57312,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-06-26 11:00:00,test,[100.   0.   0.   0.   0.   0.]
60454,Chaetoceros,43.0789992381,5.9546673528,1600.0,Nombre par litre,MED,2017-06-26 11:30:00,val,[   0.    0. 1600.  300.    0.    0.]
58233,Dinophysis,43.348598,4.694981,200.0,Nombre par litre,MED,2017-06-26 11:30:00,val,[  0.   0.   0. 200.   0.   0.]
56035,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-06-26 11:30:00,test,[ 100.    0.    0.    0.    0. 3500.]
38791,Chaetoceros,42.874567,3.057233,46000.0,Nombre par litre,MED,2017-06-26 11:50:00,train,[    0.     0. 46000.     0.     0.  3400.]
60124,Dinophysis,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,2017-06-26 12:00:00,val,[0. 0. 0. 0. 0. 0.]
42633,Alexandrium minutum,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,2017-06-26 12:10:00,train,[300.   0.   0.   0.   0.   0.]
45517,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-06-26 12:10:00,train,[0. 0. 0. 0. 0. 0.]
41277,Alexandrium minutum,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,2017-06-26 12:30:00,train,[  0.   0.   0.   0.   0. 600.]
48613,Alexandrium minutum,43.3218,3.5619,200.0,Nombre par litre,MED,2017-06-26 12:45:00,train,[   0.    0.    0.    0.  200. 2300.]
39856,Alexandrium minutum,43.1327114871,3.1376861731,0.0,Nombre par litre,MED,2017-06-26 13:50:00,train,[   0.    0.    0.    0.    0. 1300.]
57792,Alexandrium minutum,43.457109,4.494486,300.0,Nombre par litre,MED,2017-06-26 14:00:00,test,[1.000e+02 6.000e+02 3.892e+05 0.000e+00 3.000e+02 0.000e+00]
60768,Chaetoceros,43.6840118704,7.3156061302,900.0,Nombre par litre,MED,2017-06-27 09:00:00,val,[  0.   0. 900. 100.   0.   0.]
60609,Dinophysis,43.0148322181,6.4196678298,0.0,Nombre par litre,MED,2017-06-28 10:30:00,val,[0. 0. 0. 0. 0. 0.]
60959,Dinophysis,42.1489987333,9.5723451755,0.0,Nombre par litre,MED,2017-07-03 09:00:00,val,[0. 0. 0. 0. 0. 0.]
53965,Alexandrium minutum,43.447305102,3.6705372762,0.0,Nombre par litre,MED,2017-07-03 09:30:00,train,[0. 0. 0. 0. 0. 0.]
47611,Alexandrium minutum,43.498852,4.11534,0.0,Nombre par litre,MED,2017-07-03 09:35:00,test,[0. 0. 0. 0. 0. 0.]
46467,Pseudo-nitzschia,43.3892333,3.7006861111,2200.0,Nombre par litre,MED,2017-07-03 09:50:00,test,[   0.    0.    0.    0.    0. 2200.]
50773,Chaetoceros,43.434851,3.664119,5300.0,Nombre par litre,MED,2017-07-03 10:00:00,train,[   0.    0. 5300.    0.    0.    0.]
56038,Alexandrium minutum,43.521401,3.909704,0.0,Nombre par litre,MED,2017-07-03 10:05:00,test,[0. 0. 0. 0. 0. 0.]
58895,Alexandrium minutum,43.559067,4.101667,0.0,Nombre par litre,MED,2017-07-03 10:15:00,test,[0. 0. 0. 0. 0. 0.]
54823,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-07-03 10:25:00,test,[300.   0.   0.   0.   0.   0.]
59368,Dinophysis,43.37678,4.88429,100.0,Nombre par litre,MED,2017-07-03 10:30:00,val,[  0.   0.   0. 100.   0.   0.]
61512,Chaetoceros,42.128462,9.524738,8700.0,Nombre par litre,MED,2017-07-03 12:00:00,val,[   0.  500. 8700.    0.    0.    0.]
58234,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-07-03 12:00:00,val,[0. 0. 0. 0. 0. 0.]
52246,Pseudo-nitzschia,43.36461,3.55394,3000.0,Nombre par litre,MED,2017-07-03 12:00:00,train,[   0.    0.    0.    0.    0. 3000.]
49302,Alexandrium minutum,43.5563110491,4.0358757038,0.0,Nombre par litre,MED,2017-07-03 12:45:00,test,[  0.   0.   0.   0.   0. 800.]
39859,Alexandrium minutum,43.1327114871,3.1376861731,100.0,Nombre par litre,MED,2017-07-03 12:55:00,train,[  0.   0.   0.   0. 100.   0.]
45520,Alexandrium minutum,43.106517,3.106733,0.0,Nombre par litre,MED,2017-07-03 13:15:00,train,[0. 0. 0. 0. 0. 0.]
44547,Alexandrium minutum,43.060336,3.07594,0.0,Nombre par litre,MED,2017-07-03 14:10:00,train,[   0.    0.    0.    0.    0. 1700.]
57315,Alexandrium minutum,43.4361392155,3.7738728247,300.0,Nombre par litre,MED,2017-07-03 14:25:00,test,[   0.    0.    0.    0.  300. 1000.]
57796,Dinophysis,43.457109,4.494486,0.0,Nombre par litre,MED,2017-07-03 14:30:00,test,[0. 0. 0. 0. 0. 0.]
48616,Alexandrium minutum,43.3218,3.5619,0.0,Nombre par litre,MED,2017-07-03 16:15:00,train,[0. 0. 0. 0. 0. 0.]
38793,Chaetoceros,42.874567,3.057233,23300.0,Nombre par litre,MED,2017-07-05 10:45:00,train,[    0.     0. 23300.     0.     0.  3300.]
42636,Alexandrium minutum,42.8851203029,3.0348687607,100.0,Nombre par litre,MED,2017-07-05 11:30:00,train,[  0.   0.   0.   0. 100.   0.]
41280,Alexandrium minutum,42.8727865115,3.0143685963,100.0,Nombre par litre,MED,2017-07-05 11:55:00,train,[   0.    0. 1000.    0.  100.    0.]
54826,Alexandrium minutum,43.468133,3.820833,0.0,Nombre par litre,MED,2017-07-10 09:20:00,test,[0. 0. 0. 0. 0. 0.]
59369,Alexandrium minutum,43.37678,4.88429,1000.0,Nombre par litre,MED,2017-07-10 10:30:00,val,[   500.    200. 161200.      0.   1000.      0.]
60456,Chaetoceros,43.0789992381,5.9546673528,3700.0,Nombre par litre,MED,2017-07-10 11:30:00,val,[   0.    0. 3700.    0.    0.    0.]
60125,Dinophysis,43.0873189621,5.9064212393,100.0,Nombre par litre,MED,2017-07-10 11:50:00,val,[  0.   0.   0. 100.   0.   0.]
57318,Alexandrium minutum,43.4361392155,3.7738728247,0.0,Nombre par litre,MED,2017-07-10 11:50:00,test,[0. 0. 0. 0. 0. 0.]
58235,Dinophysis,43.348598,4.694981,0.0,Nombre par litre,MED,2017-07-10 12:00:00,val,[0. 0. 0. 0. 0. 0.]
